Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Speak only English,Margin of Error; Total: - Speak only English,Estimate; Total: - Spanish or Spanish Creole:,Margin of Error; Total: - Spanish or Spanish Creole:,"Estimate; Total: - Spanish or Spanish Creole: - Speak English ""very well""","Margin of Error; Total: - Spanish or Spanish Creole: - Speak English ""very well""","Estimate; Total: - Spanish or Spanish Creole: - Speak English less than ""very well""","Margin of Error; Total: - Spanish or Spanish Creole: - Speak English less than ""very well""","Estimate; Total: - French (incl. Patois, Cajun):","Margin of Error; Total: - French (incl. Patois, Cajun):","Estimate; Total: - French (incl. Patois, Cajun): - Speak English ""very well""","Margin of Error; Total: - French (incl. Patois, Cajun): - Speak English ""very well""","Estimate; Total: - French (incl. Patois, Cajun): - Speak English less than ""very well""","Margin of Error; Total: - French (incl. Patois, Cajun): - Speak English less than ""very well""",Estimate; Total: - French Creole:,Margin of Error; Total: - French Creole:,"Estimate; Total: - French Creole: - Speak English ""very well""","Margin of Error; Total: - French Creole: - Speak English ""very well""","Estimate; Total: - French Creole: - Speak English less than ""very well""","Margin of Error; Total: - French Creole: - Speak English less than ""very well""",Estimate; Total: - Italian:,Margin of Error; Total: - Italian:,"Estimate; Total: - Italian: - Speak English ""very well""","Margin of Error; Total: - Italian: - Speak English ""very well""","Estimate; Total: - Italian: - Speak English less than ""very well""","Margin of Error; Total: - Italian: - Speak English less than ""very well""",Estimate; Total: - Portuguese or Portuguese Creole:,Margin of Error; Total: - Portuguese or Portuguese Creole:,"Estimate; Total: - Portuguese or Portuguese Creole: - Speak English ""very well""","Margin of Error; Total: - Portuguese or Portuguese Creole: - Speak English ""very well""","Estimate; Total: - Portuguese or Portuguese Creole: - Speak English less than ""very well""","Margin of Error; Total: - Portuguese or Portuguese Creole: - Speak English less than ""very well""",Estimate; Total: - German:,Margin of Error; Total: - German:,"Estimate; Total: - German: - Speak English ""very well""","Margin of Error; Total: - German: - Speak English ""very well""","Estimate; Total: - German: - Speak English less than ""very well""","Margin of Error; Total: - German: - Speak English less than ""very well""",Estimate; Total: - Yiddish:,Margin of Error; Total: - Yiddish:,"Estimate; Total: - Yiddish: - Speak English ""very well""","Margin of Error; Total: - Yiddish: - Speak English ""very well""","Estimate; Total: - Yiddish: - Speak English less than ""very well""","Margin of Error; Total: - Yiddish: - Speak English less than ""very well""",Estimate; Total: - Other West Germanic languages:,Margin of Error; Total: - Other West Germanic languages:,"Estimate; Total: - Other West Germanic languages: - Speak English ""very well""","Margin of Error; Total: - Other West Germanic languages: - Speak English ""very well""","Estimate; Total: - Other West Germanic languages: - Speak English less than ""very well""","Margin of Error; Total: - Other West Germanic languages: - Speak English less than ""very well""",Estimate; Total: - Scandinavian languages:,Margin of Error; Total: - Scandinavian languages:,"Estimate; Total: - Scandinavian languages: - Speak English ""very well""","Margin of Error; Total: - Scandinavian languages: - Speak English ""very well""","Estimate; Total: - Scandinavian languages: - Speak English less than ""very well""","Margin of Error; Total: - Scandinavian languages: - Speak English less than ""very well""",Estimate; Total: - Greek:,Margin of Error; Total: - Greek:,"Estimate; Total: - Greek: - Speak English ""very well""","Margin of Error; Total: - Greek: - Speak English ""very well""","Estimate; Total: - Greek: - Speak English less than ""very well""","Margin of Error; Total: - Greek: - Speak English less than ""very well""",Estimate; Total: - Russian:,Margin of Error; Total: - Russian:,"Estimate; Total: - Russian: - Speak English ""very well""","Margin of Error; Total: - Russian: - Speak English ""very well""","Estimate; Total: - Russian: - Speak English less than ""very well""","Margin of Error; Total: - Russian: - Speak English less than ""very well""",Estimate; Total: - Polish:,Margin of Error; Total: - Polish:,"Estimate; Total: - Polish: - Speak English ""very well""","Margin of Error; Total: - Polish: - Speak English ""very well""","Estimate; Total: - Polish: - Speak English less than ""very well""","Margin of Error; Total: - Polish: - Speak English less than ""very well""",Estimate; Total: - Serbo-Croatian:,Margin of Error; Total: - Serbo-Croatian:,"Estimate; Total: - Serbo-Croatian: - Speak English ""very well""","Margin of Error; Total: - Serbo-Croatian: - Speak English ""very well""","Estimate; Total: - Serbo-Croatian: - Speak English less than ""very well""","Margin of Error; Total: - Serbo-Croatian: - Speak English less than ""very well""",Estimate; Total: - Other Slavic languages:,Margin of Error; Total: - Other Slavic languages:,"Estimate; Total: - Other Slavic languages: - Speak English ""very well""","Margin of Error; Total: - Other Slavic languages: - Speak English ""very well""","Estimate; Total: - Other Slavic languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Slavic languages: - Speak English less than ""very well""",Estimate; Total: - Armenian:,Margin of Error; Total: - Armenian:,"Estimate; Total: - Armenian: - Speak English ""very well""","Margin of Error; Total: - Armenian: - Speak English ""very well""","Estimate; Total: - Armenian: - Speak English less than ""very well""","Margin of Error; Total: - Armenian: - Speak English less than ""very well""",Estimate; Total: - Persian:,Margin of Error; Total: - Persian:,"Estimate; Total: - Persian: - Speak English ""very well""","Margin of Error; Total: - Persian: - Speak English ""very well""","Estimate; Total: - Persian: - Speak English less than ""very well""","Margin of Error; Total: - Persian: - Speak English less than ""very well""",Estimate; Total: - Gujarati:,Margin of Error; Total: - Gujarati:,"Estimate; Total: - Gujarati: - Speak English ""very well""","Margin of Error; Total: - Gujarati: - Speak English ""very well""","Estimate; Total: - Gujarati: - Speak English less than ""very well""","Margin of Error; Total: - Gujarati: - Speak English less than ""very well""",Estimate; Total: - Hindi:,Margin of Error; Total: - Hindi:,"Estimate; Total: - Hindi: - Speak English ""very well""","Margin of Error; Total: - Hindi: - Speak English ""very well""","Estimate; Total: - Hindi: - Speak English less than ""very well""","Margin of Error; Total: - Hindi: - Speak English less than ""very well""",Estimate; Total: - Urdu:,Margin of Error; Total: - Urdu:,"Estimate; Total: - Urdu: - Speak English ""very well""","Margin of Error; Total: - Urdu: - Speak English ""very well""","Estimate; Total: - Urdu: - Speak English less than ""very well""","Margin of Error; Total: - Urdu: - Speak English less than ""very well""",Estimate; Total: - Other Indic languages:,Margin of Error; Total: - Other Indic languages:,"Estimate; Total: - Other Indic languages: - Speak English ""very well""","Margin of Error; Total: - Other Indic languages: - Speak English ""very well""","Estimate; Total: - Other Indic languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Indic languages: - Speak English less than ""very well""",Estimate; Total: - Other Indo-European languages:,Margin of Error; Total: - Other Indo-European languages:,"Estimate; Total: - Other Indo-European languages: - Speak English ""very well""","Margin of Error; Total: - Other Indo-European languages: - Speak English ""very well""","Estimate; Total: - Other Indo-European languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Indo-European languages: - Speak English less than ""very well""",Estimate; Total: - Chinese:,Margin of Error; Total: - Chinese:,"Estimate; Total: - Chinese: - Speak English ""very well""","Margin of Error; Total: - Chinese: - Speak English ""very well""","Estimate; Total: - Chinese: - Speak English less than ""very well""","Margin of Error; Total: - Chinese: - Speak English less than ""very well""",Estimate; Total: - Japanese:,Margin of Error; Total: - Japanese:,"Estimate; Total: - Japanese: - Speak English ""very well""","Margin of Error; Total: - Japanese: - Speak English ""very well""","Estimate; Total: - Japanese: - Speak English less than ""very well""","Margin of Error; Total: - Japanese: - Speak English less than ""very well""",Estimate; Total: - Korean:,Margin of Error; Total: - Korean:,"Estimate; Total: - Korean: - Speak English ""very well""","Margin of Error; Total: - Korean: - Speak English ""very well""","Estimate; Total: - Korean: - Speak English less than ""very well""","Margin of Error; Total: - Korean: - Speak English less than ""very well""","Estimate; Total: - Mon-Khmer, Cambodian:","Margin of Error; Total: - Mon-Khmer, Cambodian:","Estimate; Total: - Mon-Khmer, Cambodian: - Speak English ""very well""","Margin of Error; Total: - Mon-Khmer, Cambodian: - Speak English ""very well""","Estimate; Total: - Mon-Khmer, Cambodian: - Speak English less than ""very well""","Margin of Error; Total: - Mon-Khmer, Cambodian: - Speak English less than ""very well""",Estimate; Total: - Hmong:,Margin of Error; Total: - Hmong:,"Estimate; Total: - Hmong: - Speak English ""very well""","Margin of Error; Total: - Hmong: - Speak English ""very well""","Estimate; Total: - Hmong: - Speak English less than ""very well""","Margin of Error; Total: - Hmong: - Speak English less than ""very well""",Estimate; Total: - Thai:,Margin of Error; Total: - Thai:,"Estimate; Total: - Thai: - Speak English ""very well""","Margin of Error; Total: - Thai: - Speak English ""very well""","Estimate; Total: - Thai: - Speak English less than ""very well""","Margin of Error; Total: - Thai: - Speak English less than ""very well""",Estimate; Total: - Laotian:,Margin of Error; Total: - Laotian:,"Estimate; Total: - Laotian: - Speak English ""very well""","Margin of Error; Total: - Laotian: - Speak English ""very well""","Estimate; Total: - Laotian: - Speak English less than ""very well""","Margin of Error; Total: - Laotian: - Speak English less than ""very well""",Estimate; Total: - Vietnamese:,Margin of Error; Total: - Vietnamese:,"Estimate; Total: - Vietnamese: - Speak English ""very well""","Margin of Error; Total: - Vietnamese: - Speak English ""very well""","Estimate; Total: - Vietnamese: - Speak English less than ""very well""","Margin of Error; Total: - Vietnamese: - Speak English less than ""very well""",Estimate; Total: - Other Asian languages:,Margin of Error; Total: - Other Asian languages:,"Estimate; Total: - Other Asian languages: - Speak English ""very well""","Margin of Error; Total: - Other Asian languages: - Speak English ""very well""","Estimate; Total: - Other Asian languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Asian languages: - Speak English less than ""very well""",Estimate; Total: - Tagalog:,Margin of Error; Total: - Tagalog:,"Estimate; Total: - Tagalog: - Speak English ""very well""","Margin of Error; Total: - Tagalog: - Speak English ""very well""","Estimate; Total: - Tagalog: - Speak English less than ""very well""","Margin of Error; Total: - Tagalog: - Speak English less than ""very well""",Estimate; Total: - Other Pacific Island languages:,Margin of Error; Total: - Other Pacific Island languages:,"Estimate; Total: - Other Pacific Island languages: - Speak English ""very well""","Margin of Error; Total: - Other Pacific Island languages: - Speak English ""very well""","Estimate; Total: - Other Pacific Island languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Pacific Island languages: - Speak English less than ""very well""",Estimate; Total: - Navajo:,Margin of Error; Total: - Navajo:,"Estimate; Total: - Navajo: - Speak English ""very well""","Margin of Error; Total: - Navajo: - Speak English ""very well""","Estimate; Total: - Navajo: - Speak English less than ""very well""","Margin of Error; Total: - Navajo: - Speak English less than ""very well""",Estimate; Total: - Other Native North American languages:,Margin of Error; Total: - Other Native North American languages:,"Estimate; Total: - Other Native North American languages: - Speak English ""very well""","Margin of Error; Total: - Other Native North American languages: - Speak English ""very well""","Estimate; Total: - Other Native North American languages: - Speak English less than ""very well""","Margin of Error; Total: - Other Native North American languages: - Speak English less than ""very well""",Estimate; Total: - Hungarian:,Margin of Error; Total: - Hungarian:,"Estimate; Total: - Hungarian: - Speak English ""very well""","Margin of Error; Total: - Hungarian: - Speak English ""very well""","Estimate; Total: - Hungarian: - Speak English less than ""very well""","Margin of Error; Total: - Hungarian: - Speak English less than ""very well""",Estimate; Total: - Arabic:,Margin of Error; Total: - Arabic:,"Estimate; Total: - Arabic: - Speak English ""very well""","Margin of Error; Total: - Arabic: - Speak English ""very well""","Estimate; Total: - Arabic: - Speak English less than ""very well""","Margin of Error; Total: - Arabic: - Speak English less than ""very well""",Estimate; Total: - Hebrew:,Margin of Error; Total: - Hebrew:,"Estimate; Total: - Hebrew: - Speak English ""very well""","Margin of Error; Total: - Hebrew: - Speak English ""very well""","Estimate; Total: - Hebrew: - Speak English less than ""very well""","Margin of Error; Total: - Hebrew: - Speak English less than ""very well""",Estimate; Total: - African languages:,Margin of Error; Total: - African languages:,"Estimate; Total: - African languages: - Speak English ""very well""","Margin of Error; Total: - African languages: - Speak English ""very well""","Estimate; Total: - African languages: - Speak English less than ""very well""","Margin of Error; Total: - African languages: - Speak English less than ""very well""",Estimate; Total: - Other and unspecified languages:,Margin of Error; Total: - Other and unspecified languages:,"Estimate; Total: - Other and unspecified languages: - Speak English ""very well""","Margin of Error; Total: - Other and unspecified languages: - Speak English ""very well""","Estimate; Total: - Other and unspecified languages: - Speak English less than ""very well""","Margin of Error; Total: - Other and unspecified languages: - Speak English less than ""very well"""
1400000US12086000120,12086000120,"Census Tract 1.20, Miami-Dade County, Florida",4425,393,2028,354,1717,360,1133,266,584,206,37,33,37,33,0,13,98,89,98,89,0,13,43,48,25,41,18,23,39,49,39,49,0,13,10,17,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,30,43,30,43,0,13,15,24,15,24,0,13,28,44,18,28,10,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,205,279,205,279,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,3,6,0,13,0,13,0,13,0,13,16,26,0,13,16,26,0,13,0,13,0,13,0,13,0,13,0,13,15,12,8,14,7,11,0,13,0,13,0,13,63,86,54,86,9,14,7,12,7,12,0,13,15,24,15,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,56,67,48,60,8,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086000219,12086000219,"Census Tract 2.19, Miami-Dade County, Florida",4213,488,1086,321,1094,287,605,208,489,169,8,13,8,13,0,13,1815,486,979,307,836,247,0,13,0,13,0,13,38,82,38,82,0,13,8,16,8,16,0,13,0,13,0,13,0,13,51,86,28,47,23,40,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,64,102,0,13,64,102,29,46,29,46,0,13,13,21,0,13,13,21,4,9,4,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,6,0,13,3,6,0,13,0,13,0,13
1400000US12086000220,12086000220,"Census Tract 2.20, Miami-Dade County, Florida",5061,771,1046,327,1111,269,693,251,418,177,35,38,0,19,35,38,2729,801,1053,388,1676,683,17,28,0,19,17,28,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,55,87,22,35,33,53,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,12,20,0,19,12,20,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,25,27,14,21,11,17,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,31,47,31,47,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000306,12086000306,"Census Tract 3.06, Miami-Dade County, Florida",4852,485,1195,256,824,181,456,156,368,121,70,51,45,50,25,28,2701,506,1011,291,1690,432,0,19,0,19,0,19,31,48,0,19,31,48,12,15,12,15,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,19,31,19,31,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000308,12086000308,"Census Tract 3.08, Miami-Dade County, Florida",5877,518,1936,485,1408,344,585,155,823,320,66,65,32,38,34,44,2346,547,1481,406,865,236,0,19,0,19,0,19,25,43,0,19,25,43,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,5,9,5,9,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,26,42,26,42,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,58,80,58,80,0,19,4,8,0,19,4,8,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,3,7,0,19,3,7,0,19,0,19,0,19
1400000US12086000408,12086000408,"Census Tract 4.08, Miami-Dade County, Florida",4193,492,2089,413,925,226,364,140,561,175,44,62,18,32,26,32,1103,316,530,256,573,174,0,13,0,13,0,13,23,36,10,15,13,21,7,10,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US12086000409,12086000409,"Census Tract 4.09, Miami-Dade County, Florida",4668,633,930,381,1253,356,650,290,603,238,35,57,8,13,27,44,2450,728,1312,376,1138,635,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000411,12086000411,"Census Tract 4.11, Miami-Dade County, Florida",5772,527,2174,485,1134,310,701,200,433,184,12,20,12,20,0,19,2452,709,1497,424,955,383,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000412,12086000412,"Census Tract 4.12, Miami-Dade County, Florida",6287,704,3314,529,2547,470,965,310,1582,463,0,19,0,19,0,19,426,299,170,139,256,179,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US12086000503,12086000503,"Census Tract 5.03, Miami-Dade County, Florida",6764,689,2961,528,3421,578,940,376,2481,503,0,19,0,19,0,19,246,172,119,126,127,90,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,15,23,0,19,15,23,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,121,133,106,111,15,25,0,19,0,19,0,19
1400000US12086000604,12086000604,"Census Tract 6.04, Miami-Dade County, Florida",6174,420,357,105,5817,408,1833,350,3984,349,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
